,ID,Reference,SearchKeyword,PageTitle
520,353,"就寝中に体温が下がり過ぎないように保温し、また、体重が体の一点に集中して痛みを生じたりすることがないようにする効果がある。このような効果を高めるために、袋状に縫製した布（布団側、布団皮）の中に、綿、ポリエステルなどの化学繊維、羽毛、羊毛などが詰められ、その詰め物（中綿）が型崩れしないように綴じ糸やキルティングなどで固定されている。
綿や化学繊維は掛け布団にも敷き布団にも用いられるが、羽毛は主に掛け布団に、羊毛は主に敷き布団に用いられる。同じ材質であれば一般的に厚みのある方が保温効果が高いが、厚すぎると、掛け布団の場合は重さで圧迫感を感じたり[注釈 1]、敷き布団の場合は柔らかくなりすぎて整形外科学的に不具合を生じる可能性もある。
",布団,布団
521,354,"鏡（かがみ）は、通常、主な可視光線を反射する部分を持つ物体。また、その性質を利用して光を反射させる器具を指す。
光の反射には光が一方向にはね返る鏡反射と四方八方にはね返る乱反射があり、通常、鏡は鏡反射する滑らかな表面をもつ光をほぼ全反射するものをいう（特殊な鏡にはレフ板のような乱反射鏡もある）[1]。
鏡に映る像は鏡像といい、これは左右が逆転しているように見えるものの、幾何学的に正確に言えば、逆転しているのは左右ではなく前後（奥行き）である。なお、これらの鏡像の発生原因を、自分が鏡に向き合ったとき、自分の顔の左側から出た光線および顔の右側から出た光線が、それぞれ鏡に反射した後、それら両方の反射光線が、いずれも右目に入射する時の、両光線の相互の位置にて説明できるとする見解がある[2]。",鏡,鏡
522,357,サーミスタは熱により抵抗値が変化する素子である。これを利用して電子回路により体温を測定し、測定値を表示するタイプ。一般には1980年代に登場し、内蔵したボタン電池を動力源としている。測定値を数値化して内部に記録することにより基礎体温の変化を監視できるような付加機能をもった機種もある。計測が終わると、内蔵された圧電素子から出る電子音で、計測が終わったことを知らせる。,体温計,体温計
523,360,"キムチと肉類を炒め、そこに肉などでとっただし汁を注ぐ。塩・醤油・おろしニンニク・唐辛子粉などで味を調え、ネギ・白菜などの野菜や豆腐といった具を加えて煮る。非常に一般的な料理で、店や家庭によって調理法や具材は多彩である。
使用するキムチは醗酵が進んで酸味が強くなったものでないと、特有の味が出ないとされている。イノシン酸を多く含む炒り子や塩辛などと一緒に炒めると、キムチの成分と反応してよりうまみが出る。肉はコクのある豚ばら肉などを使うことが多い。肉以外では缶詰のツナ（朝鮮語で「チャムチ（참치）」）がよく使われ、チャムチキムチチゲ（참치김치찌개）、あるいは単にチャムチチゲなどと呼ばれる。",キムチ鍋,キムチチゲ
524,369,百円硬貨（ひゃくえんこうか）とは、日本国政府発行の貨幣。百円玉（ひゃくえんだま）、百円貨[1]、百円貨幣とも呼ばれる。,百円硬貨,百円硬貨
525,369,1967年（昭和42年）2月1日[6]に発行開始され、2023年（令和5年）現在も製造発行されている百円硬貨。表面には「日本国」と「百円」そして桜花（八重桜）が3輪、裏面には「100」と製造年がデザインされている。側面にはギザが103本ある。なお、直径（22.6 mm）、量目（4.8 g）は従前発行されていた2種類の百円銀貨と同じである。,百円硬貨,百円硬貨
526,371,軽自動車の規格は日本独自のものであるため、国外で展開する場合には、排気量を拡大したエンジンに換装するなどの手直しを行う場合がほとんどであった。,軽自動車,軽自動車
527,371,アメリカ合衆国においては新車の軽自動車は販売されていない（2021年現在、スズキ・ダイハツはアメリカで四輪車の販売を行っていない)。,軽自動車,軽自動車
528,371,なおアメリカにおいては1人1台、大型車志向が強く、サッカーマムが子供の送迎に使うセカンドカーもミニバンが中心である[45]。,軽自動車,軽自動車
529,377,"事業者の取り組み
「労働安全衛生法」も参照
4つのケア
事業所における精神保健の内容として、2000年の「事業場における労働者の心の健康づくりのための指針」以来、4つのケアの推進が云われている[23]。
セルフケア - 社員職員自身がストレスや心の健康について理解し、自らのストレスを予防・軽減して心の健康を維持する（ストレス管理）。
ラインによるケア - 社員職員と日常的に接するライン管理職が、心の健康に関わる職場環境の改善や社員職員に対する相談対応を行う。
企業内産業保健スタッフ等によるケア - 健康管理の担当者、安全衛生委員会等が事業所の心の健康づくり対策の提言を行うとともにその推進を担い、社員職員及びライン管理職を支援する。
外部資源によるケア - 地域産業保健センター、都道府県産業保健推進センター、中央労働災害防止協会、労働者健康保持増進サービス機関等の外部機関、及び労働衛生コンサルタントなどの専門家を活用しその支援を受ける。",,産業精神保健
