,ID,Query,difficulty,dataset
921,faq_312,"10,000円のAmebaプリペイドカードは何コインに交換できますか？",easy,train
922,faq_312,"1,500円分のAmebaプリペイドカードを分割購入することはできますか？",easy,train
923,faq_318,チャット広場の履歴は何日間保存されますか？,easy,train
924,faq_318,チャット広場の発言内容はどのように削除されますか？,easy,train
925,faq_318,チャット広場の履歴が90日を超えた場合、どのように削除されますか？,easy,train
926,faq_319,アメーバピグにログインするためには、どのアカウントを使用すればいいですか？,easy,train
927,faq_319,2014年2月12日以前にパソコン版ピグに登録した場合、どのアカウントでログインすればいいですか？,easy,train
928,faq_319,他のアカウントでログインした場合、以前のデータは引き継がれますか？,easy,train
929,faq_319,誤って他のアカウントでログインした場合、どうすればアメーバIDでログインできますか？,easy,train
930,faq_320,ガチャの仕組みを理解するためにはどのようなポイントに注意すれば良いですか？,easy,train
931,faq_320,ガチャを複数回引いた場合、前回の結果は次回の抽選に影響しますか？,easy,train
932,faq_320,提供割合が1%のアイテムを獲得するためには、平均的に何回ガチャを引けば良いですか？,easy,train
933,faq_320,提供割合が1%のアイテムを獲得するためには、100回のガチャで必ず1回獲得できると言えますか？,easy,train
934,faq_320,特定のアイテムを狙ってガチャを引く場合、そのアイテムを手に入れる確率はどのように変化しますか？,easy,train
935,faq_321,性別を変更する方法はありますか？,easy,train
936,faq_321,性別を変更することはできますか？,easy,train
937,faq_322,おしゃべりの設定を変更する方法はありますか？,easy,train
938,faq_322,コメント帳のコメント設定を変更する方法はありますか？,easy,train
939,faq_322,コーデ帳のコメント設定を変更する方法はありますか？,easy,train
940,faq_322,ギフトの受け取り設定を変更する方法はありますか？,easy,train
941,faq_323,ピグの利用にはコインが必要ですか？,easy,train
942,faq_323,アイテム購入やペットの購入にはコインが必要ですか？,easy,train
943,faq_324,海外からでも利用できますか？,easy,train
944,faq_325,名前を変更する方法を教えてください,easy,train
945,faq_325,プロフィールの変更はどこで行えますか,easy,train
946,faq_325,ニックネームを変更する手順を教えてください,easy,train
947,faq_325,名前の変更は可能ですか,easy,train
948,faq_326,タイトル: 対象年齢はありますか？,easy,train
949,faq_326,アメーバピグは何歳から利用できますか？,easy,train
950,faq_326,アメーバピグの利用には年齢制限はありますか？,easy,train
951,faq_326,未成年でもアメーバピグを利用することはできますか？,easy,train
952,faq_326,アメーバピグの利用には親の承諾が必要ですか？,easy,train
953,faq_326,生年月日によって制限がかかる機能はありますか？,easy,train
954,faq_327,コインを購入するためには、親権者の同意が必要ですか？,easy,train
955,faq_327,コインの購入には現金が必要ですか？,easy,train
956,faq_327,コイン購入に関する規約や法律について、どこで確認できますか？,easy,train
957,faq_330,「決定する」ボタンをタップする前に何をする必要がありますか？,easy,train
958,faq_330,プロフィール画像に設定するためには、どのようにチェックを入れればいいですか？,easy,train
959,faq_330,きせかえを保存するためには、どのボタンをタップすればいいですか？,easy,train
960,faq_332,ピグともを削除する手順を教えてください。,easy,train
961,faq_333,おしゃべりの利用方法について教えてください,easy,train
962,faq_333,おしゃべりはどこで利用できますか,easy,train
963,faq_333,ピグトークの利用規約はありますか,easy,train
964,faq_333,利用停止や退会処分の条件は何ですか,easy,train
965,faq_333,おしゃべりから退出した後、再度入ることはできますか,easy,train
966,faq_334,ギフトを送りたいピグを選ぶ方法はありますか？,easy,train
967,faq_334,ショップからギフトを贈る場合、どのように相手を選択することができますか？,easy,train
968,faq_334,ギフトを贈る際に、プレゼントやラッピング、メッセージの選択方法はありますか？,easy,train
969,faq_334,ギフトを送る前に内容を確認する方法はありますか？,easy,train
